longitude,latitude,year,DOY,Precip,RH,Tmax,WindSpeed
-117.1399428,47.67150361,2018,64,0.0,88.0,273.2,2.0
-117.2251995,47.43784668,2015,4,0.0,87.4,272.4,1.8
-117.3141857,47.76222903,2019,83,0.0,88.4,273.2,2.0
-117.7983854,47.33919613,2021,193,0.0,89.2,273.3,1.7000000000000002
-117.3926957,47.55830441,2020,6,0.0,88.10000000000001,273.2,1.8
-117.7322397,47.66381809,2019,193,0.0,87.60000000000001,273.0,1.9000000000000001
-117.6008853,47.35052987,2018,217,0.0,87.10000000000001,273.1,1.6
-117.0921395,47.84193662,2016,347,0.0,100.0,270.0,2.1
-117.8193849,47.39937142,2018,22,0.0,87.60000000000001,273.4,1.7000000000000002
-117.4128647,47.37582754,2017,145,0.0,86.80000000000001,272.8,1.6
-117.1400924,47.74940731,2015,285,0.0,91.9,272.0,2.0
-117.4541684,47.86192358,2022,145,0.0,91.2,272.6,2.0
-117.7828666,47.62509003,2019,2,0.0,86.9,273.3,1.9000000000000001
-117.1558908,47.74738081,2018,288,0.0,91.9,272.0,2.0
-117.7488934,47.62064724,2022,359,0.0,86.9,273.3,1.9000000000000001
-117.1020236,47.46031188,2021,225,0.0,81.80000000000001,272.8,1.8
-117.3673771,48.01449749,2016,214,0.0,85.10000000000001,273.2,2.0
-117.8161705,47.6314474,2015,166,0.0,85.60000000000001,273.3,2.0
-117.436797,47.67762455,2018,141,0.0,87.30000000000001,273.6,2.0
-117.0487683,48.04441131,2022,317,0.0,83.5,272.4,2.1
-117.1533485,47.39471723,2016,64,0.0,84.4,272.5,1.8
-117.1884619,47.43223281,2017,333,0.0,85.2,272.5,1.8
-117.3209624,47.44609999,2015,212,0.0,88.30000000000001,272.5,1.7000000000000002
-117.4828035,47.59077038,2015,289,0.0,91.9,272.6,1.9000000000000001
-117.0581852,47.58605607,2017,98,0.0,90.60000000000001,270.8,1.9000000000000001
-117.3049437,47.28366785,2019,166,0.0,86.80000000000001,272.6,1.7000000000000002
-117.6716167,47.48998593,2017,126,0.0,86.7,273.5,1.7000000000000002
-117.4436882,47.9535401,2015,157,0.0,92.2,273.2,2.0
-117.1698463,47.30006776,2015,250,0.0,83.5,272.8,1.7000000000000002
-117.7079326,47.41268493,2022,61,0.0,88.0,273.1,1.7000000000000002
-117.1303502,47.72038527,2016,32,0.0,91.9,272.0,2.0
-117.4407584,47.26681473,2017,274,0.0,88.9,272.7,1.6
-117.6649458,47.81584503,2016,301,0.0,93.5,272.2,2.0
-117.6692264,47.57400408,2017,21,0.0,86.9,273.7,1.8
-117.5188655,47.95787087,2021,12,0.0,90.9,273.1,2.0
-117.3174574,47.90662528,2015,244,0.0,89.5,272.8,2.0
-117.4487494,47.70404247,2022,103,0.0,87.30000000000001,273.6,2.0
-117.2023687,47.68648322,2016,276,0.0,90.2,273.0,2.0
-117.469653,47.76741491,2017,7,0.0,89.7,273.0,2.0
-117.3922616,47.59187585,2023,347,0.0,89.4,273.0,1.9000000000000001
-117.5536128,47.63506205,2021,130,0.0,90.5,272.7,1.9000000000000001
-117.4930102,47.76738658,2018,299,0.0,89.7,273.0,2.0
-117.3026039,47.85872646,2019,97,0.0,89.9,272.8,2.0
-117.2351187,47.82924921,2016,277,0.0,89.2,272.9,2.1
-117.3446673,47.83254104,2022,285,0.0,88.0,273.2,2.0
-117.1800022,47.87852402,2018,288,0.0,100.0,271.1,2.1
-117.2018252,47.60265735,2023,173,0.0,88.9,272.6,1.9000000000000001
-117.4365917,47.2740603,2019,332,0.0,88.9,272.7,1.6
-117.5361661,47.46238079,2023,205,0.0,87.5,273.0,1.6
-117.3404148,47.48725201,2018,103,0.0,88.5,272.7,1.7000000000000002
-117.2669169,47.47483501,2019,113,0.0,88.9,272.4,1.8
-117.0548063,47.82817294,2023,360,0.0,100.0,271.3,2.1
-117.7856038,47.31287289,2022,131,0.0,89.60000000000001,273.0,1.7000000000000002
-117.4144057,47.66178188,2017,39,0.0,86.7,273.9,1.9000000000000001
-117.308011,48.01838275,2015,307,0.0,86.2,273.0,2.1
-117.7754953,47.7352984,2017,8,0.0,90.7,272.5,2.0
-117.5070021,47.84615367,2018,46,0.0,90.0,272.9,2.0
-117.2847139,47.96292299,2016,194,0.0,87.10000000000001,272.9,2.0
-117.2606997,47.70649388,2015,6,0.0,89.7,273.2,2.0
-117.6493739,47.51501336,2021,58,0.0,86.60000000000001,273.9,1.7000000000000002
-117.6303227,47.81704346,2022,169,0.0,92.30000000000001,272.7,2.0
-117.7728184,47.6326163,2021,122,0.0,86.5,273.4,1.9000000000000001
-117.642549,47.80373051,2019,249,0.0,92.30000000000001,272.7,2.0
-117.3663963,47.73960972,2015,207,0.0,90.10000000000001,273.0,2.0
-117.7870321,47.63877291,2021,115,0.0,86.5,273.4,1.9000000000000001
-117.7448391,47.42677542,2021,239,0.0,86.9,273.2,1.7000000000000002
-117.5229144,47.75789101,2023,54,0.0,90.0,273.1,2.0
-117.5512253,47.68629648,2017,76,0.0,94.0,272.5,2.0
-117.214832,48.02454842,2023,169,0.0,86.5,272.8,2.0
-117.2598367,47.28563174,2015,48,0.0,84.9,272.7,1.7000000000000002
-117.578459,47.50617396,2015,224,0.0,86.80000000000001,273.2,1.7000000000000002
-117.4634021,47.57442929,2018,70,0.0,89.4,272.9,1.8
-117.1486341,47.93962603,2023,155,0.0,97.9,270.3,2.0
-117.3681429,47.81158895,2020,47,0.0,88.0,273.2,2.0
-117.042961,47.57546336,2017,279,0.0,90.60000000000001,270.8,1.9000000000000001
-117.7302936,47.34332427,2015,202,0.0,88.7,273.0,1.7000000000000002
-117.3225176,47.82612721,2018,142,0.0,92.60000000000001,272.5,2.1
-117.8191053,47.40936926,2023,317,0.0,87.60000000000001,273.4,1.7000000000000002
-117.4229184,47.79229105,2017,126,0.0,89.7,273.0,2.0
-117.3321387,47.930004,2023,332,0.0,88.7,272.9,2.0
-117.76101,47.62822405,2021,153,0.0,86.9,273.3,1.9000000000000001
-117.5624098,47.26666939,2018,65,0.0,90.80000000000001,272.8,1.6
-117.7803128,47.6288214,2017,96,0.0,86.9,273.3,1.9000000000000001
-117.0667967,47.64415944,2019,181,0.0,88.30000000000001,272.4,2.0
-117.7561958,47.31521271,2019,362,0.0,89.60000000000001,273.0,1.7000000000000002
-117.5040832,47.57344907,2017,178,0.0,89.60000000000001,272.8,1.8
-117.3711284,47.37367341,2023,129,0.0,85.9,272.8,1.6
-117.3761984,47.61857746,2018,39,0.0,89.4,273.0,1.9000000000000001
-117.0665182,47.43157741,2019,300,0.0,81.5,272.8,1.8
-117.2632221,47.77783092,2018,361,0.0,89.4,273.0,2.0
-117.4014184,47.75600009,2019,350,0.0,89.5,273.1,2.0
-117.1580441,47.65080398,2021,133,0.0,85.0,273.5,2.0
-117.5539196,47.37190723,2023,109,0.0,88.60000000000001,272.9,1.6
-117.3122162,47.35787057,2021,72,0.0,85.60000000000001,272.8,1.7000000000000002
-117.1206274,48.03809166,2019,208,0.0,84.2,271.8,2.1
-117.3098745,47.67291212,2021,65,0.0,89.2,273.2,2.0
-117.5167211,47.3996138,2019,241,0.0,87.5,272.9,1.6
-117.6415946,47.77355796,2017,79,0.0,92.60000000000001,272.2,2.0
-117.5503368,47.33131741,2021,88,0.0,88.5,273.1,1.6
-117.6529873,47.73995766,2016,178,0.0,93.2,272.3,2.0
-117.2489804,48.04319194,2023,262,0.0,87.4,272.7,2.0
-117.5450531,47.52461905,2015,66,0.0,86.80000000000001,273.2,1.7000000000000002
-117.4856934,47.71963031,2020,325,0.0,92.60000000000001,272.6,2.0
-117.3593745,47.36748195,2021,105,0.0,86.2,272.8,1.7000000000000002
-117.1291721,47.98445755,2022,98,0.0,89.7,271.4,2.0
-117.5586519,47.75157945,2023,96,0.0,94.4,272.8,2.0
-117.5320082,47.98948387,2016,46,0.0,87.30000000000001,273.2,2.0
-117.4334777,47.31580321,2016,31,0.0,86.5,273.0,1.6
-117.7714776,47.46473344,2019,204,0.0,86.9,273.7,1.7000000000000002
-117.2996649,48.01823404,2019,148,0.0,86.2,273.0,2.1
-117.2623868,47.69675507,2020,132,0.0,89.7,273.2,2.0
-117.2724489,47.82964706,2017,186,0.0,91.9,272.5,2.1
-117.6154426,47.50704704,2022,189,0.0,86.9,273.5,1.7000000000000002
-117.3966014,47.64407216,2015,127,0.0,89.5,273.2,1.9000000000000001
-117.8022143,47.71887001,2020,364,0.0,92.2,272.2,2.0
-117.5255794,47.40526344,2018,297,0.0,87.5,272.9,1.6
-117.8042908,47.67767968,2015,309,0.0,89.0,273.1,2.0
-117.7529341,47.56668079,2021,87,0.0,87.30000000000001,273.4,1.8
-117.5997486,47.53147143,2023,121,0.0,86.9,273.5,1.7000000000000002
-117.4381161,47.45832197,2018,332,0.0,86.2,273.0,1.6
-117.0993752,47.54693195,2018,304,0.0,91.0,270.6,1.9000000000000001
-117.529517,47.39633721,2020,135,0.0,87.5,272.9,1.6
-117.4420761,47.4405612,2017,328,0.0,86.2,273.0,1.6
-117.7518554,47.72193559,2020,199,0.0,90.7,272.5,2.0
-117.7140495,47.82335232,2021,171,0.0,92.7,272.6,2.0
-117.3145886,47.77115003,2017,260,0.0,88.4,273.2,2.0
-117.4349909,48.0172814,2021,124,0.0,87.5,272.9,2.0
-117.2216849,47.28320215,2017,242,0.0,83.7,272.7,1.7000000000000002
-117.7004236,47.49912946,2016,71,0.0,86.7,273.5,1.7000000000000002
-117.5012718,47.26276859,2018,59,0.0,89.80000000000001,272.8,1.6
-117.6363776,47.67676099,2022,109,0.0,96.80000000000001,272.6,2.0
-117.2233144,47.52811894,2023,41,0.0,91.7,271.9,1.8
-117.7477653,47.41161194,2021,286,0.0,87.7,273.4,1.7000000000000002
-117.2445399,47.79633577,2015,146,0.0,89.2,272.9,2.1
-117.8038138,47.31728348,2017,286,0.0,89.2,273.1,1.7000000000000002
-117.7803164,47.42717835,2023,52,0.0,86.80000000000001,273.6,1.7000000000000002
-117.0924417,47.44355981,2015,176,0.0,81.80000000000001,272.8,1.8
-117.6078774,47.57023284,2023,279,0.0,85.60000000000001,273.4,1.8
-117.6792107,47.35121798,2022,165,0.0,87.4,273.0,1.6
-117.1938578,47.3976838,2015,327,0.0,85.2,272.6,1.8
-117.3708898,47.83797878,2020,252,0.0,91.60000000000001,272.6,2.0
-117.3748745,47.86433146,2019,103,0.0,91.60000000000001,272.6,2.0
-117.281739,47.79380066,2020,53,0.0,89.4,273.0,2.0
-117.2810385,48.00707777,2019,255,0.0,87.4,272.7,2.0
-117.6087093,47.68431677,2020,361,0.0,96.10000000000001,272.5,2.0
-117.672278,47.69444799,2019,173,0.0,96.10000000000001,272.9,2.0
-117.2622347,47.56577068,2019,251,0.0,90.2,272.0,1.9000000000000001
-117.0729633,47.44648349,2018,177,0.0,81.5,272.8,1.8
-117.4460002,47.83388933,2017,49,0.0,91.10000000000001,272.8,2.0
-117.4981295,47.43751562,2017,111,0.0,87.5,273.0,1.6
-117.6840349,47.78276845,2018,210,0.0,91.5,272.3,2.0
-117.3788509,47.26449027,2023,248,0.0,88.80000000000001,272.6,1.7000000000000002
-117.1643552,47.45091281,2016,175,0.0,85.2,272.5,1.8
-117.6265719,47.51533722,2023,107,0.0,86.60000000000001,273.9,1.7000000000000002
-117.0988012,47.48659711,2015,153,0.0,82.4,272.8,1.8
-117.6490745,47.31440962,2015,347,0.0,89.60000000000001,272.9,1.6
-117.5167264,47.40358226,2019,155,0.0,87.5,272.9,1.6
-117.7821154,47.63952405,2020,140,0.0,86.5,273.4,1.9000000000000001
-117.0862146,47.63551602,2020,151,0.0,86.9,272.9,2.0
-117.2084475,47.54717178,2017,273,0.0,92.2,272.0,1.9000000000000001
-117.4860241,47.97394712,2021,44,0.0,87.2,273.3,2.0
-117.4192844,47.26727395,2023,71,0.0,88.9,272.7,1.6
-117.4893265,47.55331246,2022,125,0.0,89.4,272.9,1.8
-117.2414258,47.42630193,2020,152,0.0,87.4,272.4,1.8
-117.0904614,47.50737584,2022,349,0.0,88.5,272.0,1.9000000000000001
-117.277608,47.45257333,2019,316,0.0,86.7,272.7,1.7000000000000002
-117.6799908,47.45269428,2022,309,0.0,86.9,273.0,1.7000000000000002
-117.5161709,47.86427907,2018,220,0.0,90.0,272.9,2.0
-117.1129019,47.93540331,2022,215,0.0,88.30000000000001,270.6,2.0
-117.7746536,47.28425087,2016,330,0.0,89.9,272.9,1.7000000000000002
-117.7304551,47.64719231,2019,144,0.0,87.60000000000001,273.0,1.9000000000000001
-117.1368298,47.74295507,2023,107,0.0,91.9,272.0,2.0
-117.3130818,47.38067244,2018,354,0.0,86.80000000000001,272.6,1.7000000000000002
-117.3861637,47.31524594,2020,281,0.0,87.10000000000001,272.7,1.6
-117.5379505,47.38900725,2015,322,0.0,88.0,273.0,1.6
-117.731006,47.81265501,2023,306,0.0,92.7,272.6,2.0
-117.6405894,47.58862158,2015,325,0.0,86.4,273.4,1.8
-117.6256774,47.52921155,2019,334,0.0,86.60000000000001,273.9,1.7000000000000002
-117.5068702,47.45400178,2018,64,0.0,87.5,273.0,1.6
-117.5549694,47.54886534,2017,284,0.0,89.7,272.7,1.8
-117.5987225,47.75446919,2020,265,0.0,94.10000000000001,272.1,2.0
-117.5204493,47.59958041,2016,6,0.0,91.5,272.6,1.8
-117.1251022,47.53473483,2017,168,0.0,87.60000000000001,272.0,1.9000000000000001
-117.7126015,47.30238102,2019,355,0.0,89.60000000000001,273.0,1.7000000000000002
-117.234085,47.88534293,2023,173,0.0,92.4,272.1,2.0
-117.5336818,47.31683705,2016,338,0.0,89.7,273.1,1.6
-117.6662876,47.53041292,2022,119,0.0,86.9,273.7,1.7000000000000002
-117.128708,47.55753551,2016,226,0.0,90.2,271.5,1.9000000000000001
-117.064648,47.54055481,2019,174,0.0,85.7,272.3,1.9000000000000001
-117.3144992,47.40802027,2021,129,0.0,86.80000000000001,272.6,1.7000000000000002
-117.3732007,47.51961507,2022,187,0.0,89.9,272.6,1.8
-117.3083067,48.01688278,2015,63,0.0,86.2,273.0,2.1
-117.6405061,47.62152312,2020,274,0.0,86.4,273.4,1.8
-117.7661391,47.30674355,2015,86,0.0,89.60000000000001,273.0,1.7000000000000002
-117.1237571,47.53593054,2016,210,0.0,87.60000000000001,272.0,1.9000000000000001
-117.3752484,47.3511675,2015,193,0.0,85.9,272.8,1.6
-117.6271306,47.77705945,2019,238,0.0,92.60000000000001,272.2,2.0
-117.4190218,47.26698324,2023,20,0.0,88.9,272.7,1.6
-117.6057774,47.42035627,2020,182,0.0,88.0,272.9,1.6
-117.1573162,47.35899746,2015,48,0.0,84.0,272.6,1.7000000000000002
-117.6188963,47.66729412,2015,228,0.0,93.5,272.6,1.9000000000000001
-117.513524,47.89687559,2016,54,0.0,90.9,272.8,2.0
-117.2764202,47.30910328,2023,102,0.0,85.30000000000001,272.7,1.7000000000000002
-117.7198795,47.78391832,2017,89,0.0,92.0,272.3,2.0
-117.4783415,47.9441412,2015,144,0.0,92.9,273.2,2.0
-117.1663755,47.72874438,2019,148,0.0,94.60000000000001,271.6,2.0
-117.5289588,47.43458352,2021,230,0.0,87.5,273.0,1.6
-117.3745746,47.7227788,2020,303,0.0,90.4,273.1,2.0
-117.3083364,47.79246377,2015,250,0.0,88.4,273.2,2.0
-117.374125,47.28888046,2019,225,0.0,88.80000000000001,272.6,1.7000000000000002
-117.1557111,47.36869722,2019,161,0.0,84.0,272.6,1.7000000000000002
-117.2957674,48.01451831,2020,168,0.0,86.2,273.0,2.1
-117.1776755,47.53942466,2017,110,0.0,88.7,271.9,1.9000000000000001
-117.2844834,47.83948416,2019,261,0.0,88.5,272.9,2.1
-117.1747766,47.30083249,2021,173,0.0,83.5,272.8,1.7000000000000002
-117.3585995,47.37444979,2019,297,0.0,86.2,272.8,1.7000000000000002
-117.0472706,47.79253737,2019,243,0.0,87.30000000000001,272.9,2.1
-117.6373065,47.51839578,2019,209,0.0,86.60000000000001,273.9,1.7000000000000002
-117.5150999,47.3741729,2017,243,0.0,87.7,272.9,1.6
-117.5158332,47.67056648,2015,254,0.0,91.2,272.7,1.9000000000000001
-117.4575518,47.72371789,2019,82,0.0,92.60000000000001,272.6,2.0
-117.4700067,47.74503032,2023,31,0.0,92.60000000000001,272.6,2.0
-117.4735953,47.75323503,2015,4,0.0,92.60000000000001,272.6,2.0
-117.7480473,47.55292787,2017,194,0.0,87.30000000000001,273.4,1.8
-117.3979387,47.85319194,2018,56,0.0,91.60000000000001,272.6,2.0
-117.5283555,47.56896602,2015,261,0.0,89.60000000000001,272.8,1.8
-117.0574277,47.76916071,2015,81,0.0,87.30000000000001,272.9,2.1
-117.6195849,47.34909251,2022,54,0.0,87.10000000000001,273.1,1.6
-117.2167431,47.69760089,2016,96,0.0,88.80000000000001,273.3,2.0
-117.8104954,47.6452065,2022,349,0.0,85.60000000000001,273.3,2.0
-117.7888028,47.71607007,2021,336,0.0,92.2,272.2,2.0
-117.6972802,47.63218871,2016,257,0.0,91.30000000000001,272.9,1.9000000000000001
-117.2536067,47.81544129,2020,204,0.0,91.9,272.5,2.1
-117.0558016,47.40753953,2020,211,0.0,81.10000000000001,272.8,1.8
-117.066782,48.00565311,2017,329,0.0,83.5,272.4,2.1
-117.3409666,47.98125047,2016,317,0.0,87.2,273.0,2.0
-117.2328354,47.60928538,2015,126,0.0,88.9,272.8,1.9000000000000001
-117.3901603,47.72125792,2020,7,0.0,90.4,273.1,2.0
-117.6841431,47.77401332,2019,125,0.0,91.5,272.3,2.0
-117.7254127,47.68627905,2023,271,0.0,90.9,273.1,2.0
-117.5271703,47.63804483,2015,108,0.0,91.2,272.7,1.9000000000000001
-117.2405305,47.3930774,2021,260,0.0,87.0,272.5,1.7000000000000002
-117.2133104,47.59983559,2019,319,0.0,88.9,272.8,1.9000000000000001
-117.7729506,47.52777999,2019,70,0.0,86.80000000000001,273.8,1.8
-117.2940107,47.94264248,2016,38,0.0,88.5,272.8,2.0
-117.3059031,47.41830023,2017,175,0.0,86.80000000000001,272.6,1.7000000000000002
-117.705887,47.58637235,2021,188,0.0,88.10000000000001,273.5,1.8
-117.0425477,47.32707734,2020,227,0.0,82.5,272.3,1.7000000000000002
-117.6983403,47.5186923,2016,258,0.0,86.9,273.7,1.7000000000000002
-117.3905657,47.80627915,2020,197,0.0,88.9,273.1,2.0
-117.7319978,47.61972228,2016,8,0.0,86.30000000000001,273.4,1.9000000000000001
-117.1567293,47.89689912,2016,51,0.0,100.0,269.8,2.1
-117.3176101,47.26741658,2016,222,0.0,86.80000000000001,272.6,1.7000000000000002
-117.4619864,47.85556392,2017,19,0.0,91.2,272.6,2.0
-117.7263774,47.33807275,2016,350,0.0,88.7,273.0,1.7000000000000002
-117.4670939,47.82190174,2018,247,0.0,90.60000000000001,272.5,2.0
-117.2466305,47.52090844,2023,31,0.0,91.2,272.1,1.8
-117.6843918,47.71163571,2020,80,0.0,96.10000000000001,272.9,2.0
-117.2366904,47.37854425,2015,358,0.0,85.30000000000001,272.7,1.7000000000000002
-117.2997456,47.59353473,2022,22,0.0,88.9,272.3,1.9000000000000001
-117.1472006,47.9281655,2021,289,0.0,97.9,270.3,2.0
-117.062137,47.45702607,2017,242,0.0,81.5,272.8,1.8
-117.5440237,47.63637628,2015,214,0.0,90.5,272.7,1.9000000000000001
-117.1374561,47.70893894,2019,200,0.0,88.0,273.2,2.0
-117.1306275,47.30556862,2018,165,0.0,84.60000000000001,272.4,1.7000000000000002
-117.0894662,47.51370175,2022,140,0.0,88.5,272.0,1.9000000000000001
-117.8167752,47.62301777,2015,320,0.0,85.9,273.4,1.9000000000000001
-117.6901874,47.30693808,2015,285,0.0,89.30000000000001,273.0,1.6
-117.5023288,47.81536793,2018,13,0.0,91.5,272.2,2.0
-117.3770386,47.90785779,2022,26,0.0,92.7,272.9,2.0
-117.0733529,47.31903807,2019,22,0.0,82.5,272.3,1.7000000000000002
-117.3492993,47.99159529,2016,349,0.0,87.2,273.0,2.0
-117.124952,47.47855912,2020,76,0.0,83.9,272.6,1.8
-117.2096723,47.44403069,2019,92,0.0,87.4,272.4,1.8
-117.3584872,47.68917747,2016,329,0.0,89.0,273.3,2.0
-117.4165102,47.68212816,2017,266,0.0,87.30000000000001,273.6,2.0
-117.386429,47.68611579,2023,48,0.0,88.0,273.5,2.0
-117.1251131,47.46590653,2021,170,0.0,83.9,272.6,1.8
-117.3655808,47.59763135,2021,346,0.0,88.60000000000001,272.8,1.9000000000000001
-117.3886374,47.56798485,2020,245,0.0,88.10000000000001,273.2,1.8
-117.2233311,47.84838758,2022,228,0.0,94.4,272.0,2.1
-117.4738431,47.48887477,2018,187,0.0,86.5,273.2,1.7000000000000002
-117.674297,47.69946305,2022,168,0.0,96.10000000000001,272.9,2.0
-117.7007024,47.40691874,2018,203,0.0,87.60000000000001,272.9,1.6
-117.3835253,47.56470927,2022,6,0.0,88.10000000000001,273.2,1.8
-117.5526872,47.47157321,2023,132,0.0,88.30000000000001,273.2,1.7000000000000002
-117.1601783,47.75109931,2017,245,0.0,91.9,272.0,2.0
-117.2409875,47.3322114,2017,91,0.0,85.10000000000001,272.6,1.7000000000000002
-117.5170577,47.96269765,2016,311,0.0,87.30000000000001,273.2,2.0
-117.0516537,47.88298991,2017,126,0.0,95.2,270.8,2.1
-117.4823204,47.980261,2017,242,0.0,87.2,273.3,2.0
-117.1451294,47.34549753,2019,249,0.0,84.0,272.6,1.7000000000000002
-117.078364,47.37018149,2019,7,0.0,81.7,273.0,1.7000000000000002
-117.6902388,47.63813324,2016,88,0.0,91.30000000000001,272.9,1.9000000000000001
-117.2987267,47.44660428,2020,86,0.0,88.30000000000001,272.5,1.7000000000000002
-117.4271508,47.35813018,2019,355,0.0,86.80000000000001,272.8,1.6
-117.2080496,47.76099401,2020,145,0.0,91.2,272.6,2.1
-117.3841859,47.42243289,2015,331,0.0,85.2,273.1,1.7000000000000002
-117.283592,47.78859244,2019,198,0.0,89.4,273.0,2.0
-117.3663259,48.02689518,2023,363,0.0,85.10000000000001,273.2,2.0
-117.6323412,47.67186175,2016,164,0.0,96.80000000000001,272.6,2.0
-117.2222713,47.2921511,2015,145,0.0,83.7,272.7,1.7000000000000002
-117.0766893,47.952638,2023,342,0.0,99.0,270.4,2.1
-117.4941634,47.89415916,2023,1,0.0,91.2,272.9,2.0
-117.0987981,47.7309919,2023,120,0.0,90.2,272.4,2.0
-117.8060495,47.27587088,2020,67,0.0,89.10000000000001,273.1,1.7000000000000002
-117.6893489,47.39407864,2022,355,0.0,87.60000000000001,272.9,1.6
-117.7766003,47.39339557,2015,49,0.0,87.7,273.4,1.7000000000000002
-117.2148283,47.93106226,2018,307,0.0,88.60000000000001,272.5,2.0
-117.7111887,47.66789118,2015,327,0.0,87.60000000000001,273.0,1.9000000000000001
-117.3915714,47.53441458,2022,287,0.0,89.9,272.6,1.8
-117.6866926,47.63323897,2015,24,0.0,91.30000000000001,272.9,1.9000000000000001
-117.3200391,47.61669311,2017,211,0.0,88.9,272.3,1.9000000000000001
-117.3702058,47.83462338,2018,293,0.0,88.0,273.2,2.0
-117.592314,47.63134556,2022,63,0.0,93.5,272.6,1.9000000000000001
-117.6551472,47.62494142,2020,56,0.0,86.4,273.4,1.8
-117.2817258,47.89976182,2021,18,0.0,89.10000000000001,272.8,2.0
-117.0448076,47.65888026,2022,362,0.0,88.30000000000001,272.4,2.0
-117.1447361,47.44679817,2016,77,0.0,82.4,272.8,1.8
-117.720881,47.64407782,2022,260,0.0,87.60000000000001,273.0,1.9000000000000001
-117.0609607,47.60091716,2017,121,0.0,90.60000000000001,271.2,2.0
-117.2397219,47.9622392,2021,184,0.0,88.60000000000001,272.5,2.0
-117.3760214,47.40270009,2017,48,0.0,86.2,272.8,1.7000000000000002
-117.5672096,47.32810157,2021,147,0.0,88.5,273.1,1.6
-117.2723557,47.85793744,2016,282,0.0,88.5,272.9,2.1
-117.2989482,47.60885958,2020,364,0.0,88.9,272.3,1.9000000000000001
-117.2984334,47.81249834,2017,294,0.0,92.60000000000001,272.5,2.1
-117.7678376,47.43949403,2017,80,0.0,86.80000000000001,273.6,1.7000000000000002
-117.4687474,48.04733484,2023,236,0.0,86.60000000000001,272.6,2.0
-117.1646804,47.7100435,2021,229,0.0,90.2,273.0,2.0
-117.3129176,47.82094956,2019,284,0.0,92.60000000000001,272.5,2.1
-117.4153452,47.60396205,2021,61,0.0,89.9,273.1,1.9000000000000001
-117.1981663,48.02145673,2023,220,0.0,88.5,272.2,2.0
-117.6333991,47.53621843,2015,345,0.0,86.60000000000001,273.9,1.7000000000000002
-117.177158,47.27597968,2021,89,0.0,82.7,272.7,1.7000000000000002
-117.3443682,47.87985162,2020,264,0.0,89.7,272.8,2.0
-117.5297273,47.45976622,2023,228,0.0,87.5,273.0,1.6
-117.1958746,47.98171994,2015,103,0.0,89.5,272.1,2.0
